State	Search Term	Page Number	Index of Search within the Page	Number of Times Domain Appeared within state	Title	Description	Link	Google Link
national	food charity	2	9	1	Food Donation - A Restaurateur's Guide	Produced by the National Restaurant Association Technical Services, Public Health and Safety Department: Steven F. Grover, R.E.H.S., Director; Judith Dausch, Ph.D., R.D., L.N., Nutritionist; Kimberly Austin, R.S., Manager ... Food Donation Act was passed to encourage food donation without the fear of liability. Most important, it does make a …	http://infohouse.p2ric.org/ref/12/11907.pdf	infohouse.p2ric.org/ref/12/11907.pdf
national	food charity	2	10	1	Fighting Hunger in Australia - Foodbank	Foodbank is Australia’s largest food relief organisation, providing 60 million meals a year to over 2,400 charities and 1,000 schools around the country.	http://www.foodbank.org.au/	www.foodbank.org.au
national	food donation	1	1	3	Food Donation | National Restaurant Association	America’s restaurants give back to their communities in many ways, including through charitable donations of food. The federal tax deduction for businesses that donate food inventory to charity is a critical tool in fighting hunger. It helps offset the costs associated with preserving, storing and	http://www.restaurant.org/advocacy/Food-Donation	www.restaurant.org/advocacy/Food-Donation
national	food donation	1	2	3	Feeding America - Official Site	1 in 8 people struggle with hunger in the U.S. Feeding America is a hunger organization with a nationwide network of food banks feeding the hungry. Get involved.	http://www.feedingamerica.org/	www.feedingamerica.org
national	food donation	1	3	1	Mark 'National Food Pantry Day' with a donation of …	NUTLEY, NJ - Today is 'National Food Pantry Day.. Nutley Family Service Bureau is encouraging residents to mark the day with a donation of peanut butter and jelly for the food pantry...	https://www.tapinto.net/categories/news/articles/mark-national-food-pantry-day-with-a-donation-o	https://www.tapinto.net/categories/news/articles/mark-national...
national	food donation	1	4	2	Food Donation - A Restaurateur's Guide	The National Restaurant Association would like to express its appreciation for the generous support of American Express, which made this booklet possible. ... Food Donation Act was passed to encourage food donation without the fear of liability. Most important, it does make a difference. The restaurant industry feeds millions of people …	http://infohouse.p2ric.org/ref/12/11907.pdf	infohouse.p2ric.org/ref/12/11907.pdf
national	food donation	1	5	5	Food Donation Connection - Wikipedia	In 2009, Food Donation Connection established a formal partnership with the National Restaurant Association to raise awareness of alternatives to over-loading landfills with discarded surplus food, and for the purpose of “relieving hunger and reducing food waste in America. ...	https://en.wikipedia.org/wiki/Food_Donation_Connection	https://en.wikipedia.org/wiki/Food_Donation_Connection
national	food donation	1	6	1	Donating Food | Reduce, Reuse, Recycle | US EPA	Donating Food. By redirecting unspoiled food from landfill to our neighbors in need, individuals can support their local communities and reduce environmental impact. ... On this page: Where to Donate Food; Ideas for Increasing Food Donations in Your Community; Food Donation Resources; Where to Donate. Food Pantries Food …	https://www.epa.gov/recycle/donating-food	https://www.epa.gov/recycle/donating-food
national	food donation	1	7	1	Food Donation | National Restaurant Association	We Serve America's Restaurants Representing nearly 500,000 restaurant businesses, we advocate for restaurant and foodservice industry interests and provide tools and systems that help members of all sizes achieve success.	https://testcms.restaurant.org/advocacy/Food-donation	https://testcms.restaurant.org/advocacy/Food-donation
national	food donation	1	8	1	Starbucks’ Baristas Spearhead National Food Donation …	Starbucks is taking strides to reduce its food waste and feed hungry Americans. Starbucks’ new FoodShare program is a partnership with the Feeding America food bank network and Food Donation Connection. The program – which is expected to provide nearly 5 million meals to hungry Americans in just its	https://finance.yahoo.com/news/starbucks-baristas-spearhead-national-food-055352565.html	https://finance.yahoo.com/news/starbucks-baristas-spearhead...
national	food donation	1	9	1	Food Donation Connection - Donate Food - Harvest …	Food Donation Connection manages food donation programs for food service companies interested in donating food. ... Our Partnership with the National Restaurant Association “The National Restaurant Association strongly encourages its members to donate more food, and we recently partnered with Food Donation Connection (FDC) …	http://www.foodtodonate.com/Redirect.aspx?page=Fdcmain/About.aspx&site=fdc	www.foodtodonate.com/Redirect.aspx?page=Fdcmain/About.aspx&site=fdc
national	food donation	1	1	1	Donation For Food - Search Donation For Food		https://46120906.r.bat.bing.com/?ld=d310cwo4iHynx25LcjxCKW-jVUCUx_Vu2keqmqmeG_iS0Wd436yLlWHHDgBG3rYogzxq95XTt9VVQl-vvHGwaSwZ_LfoLP60n7l5gTK7s-qDtZiMIYfT9PjkRCRurc7g9MttYkNGagxwkTJOxkjCDigk4Z8F8&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3ddonation%2520for%2520food%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Donation For Food/Now
national	food donation	2	1	6	Blood donation - Wikipedia		https://en.wikipedia.org/wiki/Blood_donation	https://en.wikipedia.org/wiki/Blood_donation
national	food donation	2	2	2	Food Donation | National Restaurant Association	We Serve America's Restaurants Representing nearly 500,000 restaurant businesses, we advocate for restaurant and foodservice industry interests and provide tools and systems that help members of all sizes achieve success.	https://testcms.restaurant.org/advocacy/Food-donation	https://testcms.restaurant.org/advocacy/Food-donation
national	food donation	2	3	2	Food Donation Connection - Donate Food - Harvest …	Food Donation Connection manages food donation programs for food service companies interested in donating food. ... National Restaurant Association Now Vice President, Tax at Retail Industry Leaders Association (RILA) What we do. Food Donation Connection manages food donation programs for food service …	http://www.foodtodonate.com/Fdcmain/About.aspx	www.foodtodonate.com/Fdcmain/About.aspx
national	food donation	2	4	2	Mark 'National Food Pantry Day' with a donation of …	NUTLEY, NJ - Today is 'National Food Pantry Day.. Nutley Family Service Bureau is encouraging residents to mark the day with a donation of peanut butter and jelly for the food pantry...	https://www.tapinto.net/towns/nutley/articles/mark-national-food-pantry-day-with-a-donation-o	https://www.tapinto.net/towns/nutley/articles/mark-national-food...
national	food donation	2	5	1	National Food & Beverage Foundation · Donation	Email * Add 3% to my total amount to help cover the payment processing fees	https://secure.lglforms.com/form_engine/s/Ne1F-lgCpEYjlKYF7R46Mw	https://secure.lglforms.com/form_engine/s/Ne1F-lgCpEYjlKYF7R46Mw
national	food donation	2	6	2	Starbucks’ Baristas Spearhead National Food Donation …	Starbucks is taking strides to reduce its food waste and feed hungry Americans. Starbucks’ new FoodShare program is a partnership with the Feeding America food bank network and Food Donation Connection. The program – which is expected to provide nearly 5 million meals to hungry Americans in just its	https://finance.yahoo.com/news/starbucks-baristas-spearhead-national-food-055352565.html	https://finance.yahoo.com/news/starbucks-baristas-spearhead...
national	food donation	2	7	1	Resources for Food Donation	Resources for Food Donation According to Hunger Free Vermont, 13% of Vermont Households are food Insufficient. There are food pantries that are located throughout the state that happily accept food that is “too good to waste”. ... National Food Donation Organizations Ample Harvest Feeding America Food Labeling and Handling In order …	http://dec.vermont.gov/sites/dec/files/ead/documents/FactSheets/FoodDonation.pdf	dec.vermont.gov/.../files/ead/documents/FactSheets/FoodDonation.pdf
national	food donation	2	8	1	Comparative Study on EU Member States’ legislation and practices on ...	Comparative Study on EU Member States’ legislation and practices on food donation Executive summary June 2014 ... to efficient food donation and identifying best practices. ... Hygiene Package offers flexbility in terms of its transposition in national laws, the Polish Act on Food Safety and Nutrition13 is transposed in a more rigid way …	http://www.eesc.europa.eu/resources/docs/executive-summary_comparative-study-on-eu-member-states-legislation-and-practices-on-food-donation.pdf	www.eesc.europa.eu/resources/docs/executive-summary_comparative...
national	food donation	2	9	4	Surplus to service: Food donation basics | National Restaurant Association	Many restaurant operators hate to throw away good food when they know thousands of people go hungry every day. But they don’t know always know how to get their surplus food to charitable organizations that feed the hungry. National Restaurant Association partner Food Donation Connection offers	http://www.restaurant.org/Manage-My-Restaurant/Operations/Back-of-House/Surplus-to-service-Food-donation-basics	www.restaurant.org/.../Surplus-to-service-Food-donation-basics
national	food donation	2	10	1	Donate — National Food & Beverage Foundation	Support the National Food & Beverage Foundation and all of our divisions this year. NatFAB is funded by our members, grants, museum admission, fundraising events, and private donations.	https://natfab.org/donate	https://natfab.org/donate
national	food donation	2	1	2	Donation For Food - Search Donation For Food		https://46120906.r.bat.bing.com/?ld=d3xKazlI_repexuQqgTXG3EjVUCUy4Ek24308UucRLdJGourynBK49I4ujWdonKofEtfqk6VjISgk2Yn322jkpNW4IM8G7v5lfBxsggYnj21G-eWn67wuqYWB_1CY-eOAR15Ej2v2MxSf4PfCk1IAMTXsBaQw&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3ddonation%2520for%2520food%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Donation For Food/Now
national	food assistance	1	1	1	Food Assistance Programs | Nutrition.gov	Learn about programs that offer food and nutrition assistance for children, including NSLP, SBP, SFSP and more. Nutrition Programs for Seniors. Find food and nutrition programs that focus on the needs of older Americans. Hunger and Food Security Resources. USDA. NAL. Food and Nutrition Information Center. ... Early Head Start …	https://www.nutrition.gov/subject/food-assistance-programs	https://www.nutrition.gov/subject/food-assistance-programs
national	food assistance	1	2	1	National Food Security Act (NFSA) | Public Distribution …	"As passed by the Parliament, Government has notified the National Food Security Act, ... It has been decided that in case a State decides to set up State Food Commission on exclusive basis, ... ""Assistance to States/UTs for non-building assets for State Food Commissions” has been included under the 12th Plan Umbrella Scheme on …"	http://www.dfpd.nic.in/nfsa-act.htm	www.dfpd.nic.in/nfsa-act.htm
national	food assistance	1	3	1	National Food Assistance Benefit Reduction	National Food Assistance Benefit Reduction In April 2009, a federal law called the American Recovery and Reinvestment Act of 2009 (ARRA) authorized a temporary increase in the amount of food assistance a household can receive.	http://dhs.elpasoco.com/Documents/2013FA-BenefitReductionFlyer.pdf	dhs.elpasoco.com/Documents/2013FA-BenefitReductionFlyer.pdf
national	food assistance	1	4	1	National Food Assistance Programs - LGS Staffing	National Food Assistance Programs. February 9th, 2016. Getting the right nutrients is key for your body and mind. Keep yourself healthy and you will do better at work, in school, and in general.	http://www.lgsstaffing.com/2016/02/09/national-food-assistance-programs/	www.lgsstaffing.com/2016/02/09/national-food-assistance-programs
national	food assistance	1	5	7	National Social Assistance Scheme - Wikipedia		https://en.wikipedia.org/wiki/National_Social_Assistance_Scheme	https://en.wikipedia.org/wiki/National_Social_Assistance_Scheme
national	food assistance	1	6	1	National Food Assistance Benefit Reduction - Official …	National Food Assistance Benefit Reduction . In April 2009, a federal law called the American Recovery and Reinvestment Act of 2009 (ARRA) authorized a temporary increase in the amount of food assistance a household can receive.	http://www.arapahoegov.com/DocumentCenter/View/1390	www.arapahoegov.com/DocumentCenter/View/1390
